period,location,plantStateDescription,plant,plantName,rank,coalRankDescription,ash-content,heat-content,price,quantity,sulfur-content,ash-content-units,heat-content-units,price-units,quantity-units,sulfur-content-units
2008,KYE,Kentucky (East),10774,Southampton Power Station,BIT,Bituminous,11.11,12412,74.72,149484,0.89,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,KYW,Kentucky (West),10774,Southampton Power Station,TOT,All,11.11,12412,74.72,149484,0.89,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,KYE,Kentucky (East),50976,Indiantown Cogeneration LP,TOT,All,11.56,12264,71.23,973391,0.84,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,KYE,Kentucky (East),10377,James River Cogeneration,TOT,All,9.25,12900,67.74,404898,0.99,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,UT,Utah,54626,Mt Poso Cogeneration,TOT,All,10.1,11500,64.25,191919,0.37,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,PAB,Pennsylvania (Bituminous),50651,Trigen Syracuse Energy,BIT,Bituminous,7.1,13010,60.760000000000005,251150,1.86,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,IL,Illinois,6041,H L Spurlock,TOT,All,14.4,11310,57.27,3316668,2.17,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WY,Wyoming,4271,John P Madgett,TOT,All,5.17,8864,33.31,1532807,0.3,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,AZ,Arizona,4941,Navajo,TOT,All,10.05,10841,35.34,7957644,0.56,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WY,Wyoming,6002,James H Miller Jr,SUB,Subbituminous,5.02,8700,31.23,12742961,0.29,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WVS,West Virginia (Southern),3775,Clinch River,TOT,All,11.68,12512,70.62,1528764,0.76,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,UT,Utah,10640,Stockton Cogen,TOT,All,10.53,11590,75.775,185384,0.46,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,KYE,Kentucky (East),26,E C Gaston,TOT,All,12.3,12168,80.93,4593394,1.53,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,KYW,Kentucky (West),47,Colbert,BIT,Bituminous,10.5,11982,60.6,3119944,0.58,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,UT,Utah,47,Colbert,BIT,Bituminous,10.5,11982,60.6,3119944,0.58,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,AL,Alabama,50,Widows Creek,TOT,All,10.9,11633,54.96,4405233,2.0,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,VA,Virginia,50,Widows Creek,TOT,All,10.9,11633,54.96,4405233,2.0,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,KYW,Kentucky (West),50,Widows Creek,TOT,All,10.9,11633,54.96,4405233,2.0,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,AL,Alabama,10,Greene County,TOT,All,9.56,11462,74.0,1405599,0.79,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,AL,Alabama,8,Gorgas,BIT,Bituminous,14.69,11718,67.91,3281418,1.36,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WVS,West Virginia (Southern),8,Gorgas,TOT,All,14.69,11718,67.91,3281418,1.36,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,KYE,Kentucky (East),8,Gorgas,TOT,All,14.69,11718,67.91,3281418,1.36,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,OVR,Overseas,10,Greene County,TOT,All,9.56,11462,74.0,1405599,0.79,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,OVR,Overseas,207,St Johns River Power Park,BIT,Bituminous,9.84,10997,51.39,4551332,0.59,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,NM,New Mexico,87,Escalante,SUB,Subbituminous,18.12,9106,27.78,1069540,0.83,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,CO,Colorado,126,H Wilson Sundt Generating Station,TOT,All,6.42,10167,75.56,328475,0.36,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WY,Wyoming,127,Oklaunion,SUB,Subbituminous,5.01,8374,36.1,2494739,0.35,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WY,Wyoming,384,Joliet 29,SUB,Subbituminous,4.64,8639,39.345,3481909,0.23,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,CO,Colorado,469,Cherokee,TOT,All,9.78,11509,42.59,1933406,0.48,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,IN,Indiana,130,Cross,BIT,Bituminous,10.41,12409,60.87,4534548,1.76,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,IL,Illinois,136,Seminole,BIT,Bituminous,8.35,12167,55.64,3674676,2.95,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,NM,New Mexico,160,Apache Station,SUB,Subbituminous,7.4,9688,39.43,1532620,0.47,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,CO,Colorado,492,Martin Drake,BIT,Bituminous,10.74,11234,28.62,621224,0.5,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,CO,Colorado,527,Nucla,BIT,Bituminous,20.33,10526,33.99,396756,0.7,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,CO,Colorado,527,Nucla,TOT,All,20.33,10526,33.99,396756,0.7,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,OVR,Overseas,568,Bridgeport Station,SUB,Subbituminous,1.8,9166,39.682500000000005,1375506,0.1,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WVS,West Virginia (Southern),594,Indian River Generating Station,TOT,All,10.91,12402,45.375,1656380,0.75,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WVS,West Virginia (Southern),594,Indian River Generating Station,BIT,Bituminous,10.86,12407,51.0675,1611203,0.75,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WY,Wyoming,594,Indian River Generating Station,TOT,All,10.91,12402,56.760000000000005,1656380,0.75,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,OVR,Overseas,602,Brandon Shores,BIT,Bituminous,11.17,12125,62.4525,2878950,0.66,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WVN,West Virginia (Northern),602,Brandon Shores,TOT,All,11.17,12125,68.14500000000001,2878950,0.66,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,KYE,Kentucky (East),602,Brandon Shores,BIT,Bituminous,11.17,12125,73.8375,2878950,0.66,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,OVR,Overseas,641,Crist,TOT,All,8.32,11981,79.53,2484106,0.94,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,OVR,Overseas,645,Big Bend,TOT,All,10.11,11774,71.7,48803,2.03,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,KYE,Kentucky (East),663,Deerhaven Generating Station,TOT,All,10.71,12773,104.78,519953,0.69,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WVN,West Virginia (Northern),676,C D McIntosh Jr,TOT,All,9.85,12470,78.25,1070098,1.1,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,KYE,Kentucky (East),676,C D McIntosh Jr,TOT,All,9.85,12470,78.25,1070098,1.1,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,KYE,Kentucky (East),703,Bowen,TOT,All,11.1,12283,85.49,8270949,1.1,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,KYE,Kentucky (East),710,Jack McDonough,BIT,Bituminous,10.11,12680,77.12,1151433,1.11,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,KYE,Kentucky (East),710,Jack McDonough,TOT,All,10.11,12680,77.12,1151433,1.11,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,TN,Tennessee,708,Hammond,TOT,All,10.78,12625,83.28,1947587,1.2,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WVS,West Virginia (Southern),708,Hammond,BIT,Bituminous,10.78,12625,83.28,1947587,1.2,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,VA,Virginia,728,Yates,BIT,Bituminous,10.47,12352,82.39,3055640,1.29,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WY,Wyoming,876,Kincaid Generation LLC,SUB,Subbituminous,4.96,8817,71.51,4424141,0.23,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WY,Wyoming,886,Fisk Street,SUB,Subbituminous,4.61,8631,60.629999999999995,1105892,0.24,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WY,Wyoming,891,Havana,SUB,Subbituminous,4.57,8800,49.75,1786078,0.2,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WVN,West Virginia (Northern),983,Clifty Creek,TOT,All,5.72,9812,38.87,4803852,0.73,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WY,Wyoming,988,Tanners Creek,TOT,All,8.53,10924,59.16,2197700,0.66,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,IN,Indiana,990,Harding Street,TOT,All,8.44,11295,39.03,1711672,2.58,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,PAB,Pennsylvania (Bituminous),997,Michigan City,TOT,All,5.1,9384,37.1,1292209,0.47,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,IL,Illinois,1008,R Gallagher,BIT,Bituminous,8.61,11821,72.73,1313415,1.82,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,IN,Indiana,1012,F B Culley,TOT,All,11.77,11172,40.64,1196880,4.05,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,IN,Indiana,995,Bailly,TOT,All,7.43,11802,47.33,1106904,2.77,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WY,Wyoming,1048,Milton L Kapp,SUB,Subbituminous,5.08,8583,24.54,495811,0.28,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WY,Wyoming,1073,Prairie Creek,TOT,All,5.33,8374,27.66,424284,0.3,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,KYE,Kentucky (East),1353,Big Sandy,TOT,All,10.79,12270,72.12,2562800,0.84,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WVS,West Virginia (Southern),1353,Big Sandy,TOT,All,10.79,12270,72.12,2562800,0.84,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,CO,Colorado,1046,Dubuque,BIT,Bituminous,10.7,10000,61.57,8940,0.48,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WY,Wyoming,1047,Lansing,TOT,All,5.22,8605,25.3,1162749,0.31,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WY,Wyoming,1091,George Neal North,TOT,All,4.9,8625,16.23,3722907,0.31,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,MT,Montana,1175,Pella,TOT,All,5.18,8492,32.74,63750,0.32,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WY,Wyoming,1250,Lawrence Energy Center,TOT,All,5.11,8846,22.11,2301894,0.26,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WY,Wyoming,1252,Tecumseh Energy Center,SUB,Subbituminous,5.1,8841,22.13,928426,0.26,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,OH,Ohio,1364,Mill Creek,BIT,Bituminous,12.29,11390,38.95,4622447,3.4,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,KYE,Kentucky (East),1364,Mill Creek,TOT,All,12.29,11390,38.95,4622447,3.4,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,KYE,Kentucky (East),1355,E W Brown,BIT,Bituminous,11.91,12084,63.75,1684822,1.57,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,KYE,Kentucky (East),1356,Ghent,BIT,Bituminous,10.93,11799,55.09,5822918,2.35,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WVN,West Virginia (Northern),1356,Ghent,BIT,Bituminous,10.93,11799,55.09,5822918,2.35,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WVN,West Virginia (Northern),1356,Ghent,TOT,All,10.91,11791,55.07,5838280,2.34,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,KYW,Kentucky (West),1382,HMP&L Station Two Henderson,BIT,Bituminous,8.49,11923,55.4,742537,3.0,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,IL,Illinois,1357,Green River,TOT,All,8.47,11671,55.73,490406,2.44,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,IN,Indiana,1374,Elmer Smith,TOT,All,13.37,10542,35.5,1012427,3.57,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,IN,Indiana,1374,Elmer Smith,SUB,Subbituminous,18.2,8273,24.61,39711,2.52,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,KYW,Kentucky (West),1378,Paradise,TOT,All,8.23,11414,41.24,6789328,2.58,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,CO,Colorado,1379,Shawnee,BIT,Bituminous,9.97,11942,53.89,3544614,0.81,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,LA,Louisiana,1393,R S Nelson,TOT,All,5.28,8529,47.95,2332225,0.33,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,PAB,Pennsylvania (Bituminous),1552,C P Crane,BIT,Bituminous,7.26,13019,44.63166666666667,624184,1.88,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,PAB,Pennsylvania (Bituminous),1570,R Paul Smith Power Station,TOT,All,15.07,11923,41.31333333333333,289501,0.9,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,PAB,Pennsylvania (Bituminous),1570,R Paul Smith Power Station,BIT,Bituminous,15.07,11923,37.995000000000005,289501,0.9,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WVS,West Virginia (Southern),1571,Chalk Point LLC,BIT,Bituminous,9.55,12907,34.67666666666667,1569792,1.38,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WVN,West Virginia (Northern),1573,Morgantown Generating Plant,BIT,Bituminous,8.18,12800,31.358333333333334,2447828,1.41,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,KYE,Kentucky (East),1743,St Clair,TOT,All,4.71,9653,28.04,4918142,0.5,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,KYE,Kentucky (East),1720,J C Weadock,TOT,All,8.04,10425,49.42,1105632,0.6,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,MT,Montana,1720,J C Weadock,SUB,Subbituminous,6.25,8945,30.26,645588,0.39,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,OH,Ohio,1720,J C Weadock,BIT,Bituminous,10.56,12502,76.31,460044,0.9,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,KYE,Kentucky (East),1723,J R Whiting,TOT,All,5.84,9405,43.85,1293010,0.37,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WVS,West Virginia (Southern),1723,J R Whiting,TOT,All,5.84,9405,43.85,1293010,0.37,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WVS,West Virginia (Southern),1723,J R Whiting,BIT,Bituminous,10.25,12539,73.01,203185,0.91,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WVS,West Virginia (Southern),1733,Monroe,TOT,All,6.34,10296,40.98,9252653,0.69,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WVS,West Virginia (Southern),1740,River Rouge,BIT,Bituminous,11.45,12523,85.47,524000,0.88,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,OVR,Overseas,1573,Morgantown Generating Plant,BIT,Bituminous,8.18,12800,54.394999999999996,2447828,1.41,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,WY,Wyoming,2103,Labadie,TOT,All,5.21,8762,23.32,10326379,0.33,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,CO,Colorado,2324,Reid Gardner,TOT,All,10.0,11498,52.74,1606974,0.55,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,KYE,Kentucky (East),2727,Marshall,TOT,All,10.46,12435,68.4,4968873,1.57,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2008,KYW,Kentucky (West),2832,Miami Fort,TOT,All,9.09,12147,49.18,3163152,3.0,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
